NOM_INTER|SIGNALI|LONGITUDE|LATITUDE
Ormière, Boulevard de l'    /   Racine, Rue    --   Québec|Signaux lum. + Phase de piéton + Signal sonore|-71.367632|46.844443
Robert-Bourassa, Boulevard ( Côté Ouest )   /   Porto, Avenue de    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.331593|46.844293
Saint-Jacques, Boulevard    /   Broussaille, Rue de la    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.327227|46.830909
Foucault, Rue    /   Masson, Boulevard    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.314170|46.804153
Bergemont, Avenue    /   Charland, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.230148|46.835417
Soumande, Rue ( Côté Ouest )   /   Blouin, Rue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.254623|46.820808
Masson, Boulevard    /   Cresson, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.326241|46.814789
Ormière, Boulevard de l' ( Côté Est )   /   Armand-Viau, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.328631|46.816617
Jean-Marchand, Rue ( Côté Sud )   /   Zéphirin-Paquet, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.342001|46.823487
Soumande, Rue ( Côté Ouest )   /   Hubert, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.255866|46.822143
Soumande, Rue ( Côté Est )   /   Hubert, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.255727|46.822198
Auvergne, Boulevard de l' ( Côté Nord )   /   Siméon-Drolet, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.349113|46.828657
Morelia, Rue de    /   Porto, Avenue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.333816|46.842808
Élisabeth-II, Rue    /   Varennes, Carré de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.328558|46.861207
Ormière, Boulevard de l'    /   Auvergne, Boulevard de l'    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.347975|46.830542
Cyrille-Duquet, Rue    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.261618|46.797743
Marie-de-l'Incarnation, Pont ( Côté Ouest )   /   Marie-de-l'Incarnation, Rue    --   Québec|Aucun contrôle|-71.251239|46.813059
Le Mesnil, Rue    /      --   Québec|Arrêts obligatoires sur toutes les approches|-71.292545|46.837163
Rive-Boisée Nord, Rue de la    /   Bastingage, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.331175|46.835029
Roy, Chemin du    /   Georges-Leclerc, Rue    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.435101|46.732856
Fontenelle, Boulevard    /   Banville, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.328742|46.819987
Robert-Bourassa, Boulevard ( Côté Ouest )   /   Porto, Avenue de    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.331470|46.844238
Buffalo, Rue de    /   Barachois, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.323511|46.837844
Einstein, Rue    /   Louis-Lumière, Rue    /   Rue John-Molson, Einstein, S.140, Bretelle    --   Québec|Non déterminé|-71.315363|46.795727
Thérèse-Casgrain, Rue    /   Cécile-Vallerand, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.303510|46.840024
Roy, Chemin du    /   Échouage, Chemin de l'    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.450818|46.733092
Rive-Boisée Nord, Rue de la    /   Buffalo, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.318838|46.836455
Boussole, Rue de la ( Côté Est )   /   Bilbao, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.332021|46.839647
Ormière, Boulevard de l'    /   Adrien-Pouliot, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.348506|46.830901
Le Mesnil, Rue    /   Massif, Rue du    --   Québec|Cédez seulement|-71.292552|46.837447
Chauveau, Avenue ( Côté Sud )   /   Boussole, Rue de la    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.332580|46.840244
Soumande, Rue    /   Chabot, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.251800|46.817809
Hubert, Rue ( Côté Sud )   /   Place Fleur-de-Lys, Stationnement    --   Québec|Signaux lumineux + phase de virage à gauche|-71.254750|46.823839
Bastien, Boulevard    /   Bastien, Pont    /   Élisabeth-II, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.324904|46.857365
La Havane, Rue de    /   Morelia, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.332373|46.841152
Thérèse-Casgrain, Rue    /   Cécile-Vallerand, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.303639|46.840162
Morelia, Rue de    /   Porto, Avenue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.333855|46.842852
Lebourgneuf, Boulevard ( Côté Sud )   /   Galeries, Boulevard des    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.298766|46.834745
Bilbao, Rue de    /   Buffalo, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.329522|46.840743
Masson, Boulevard ( Côté Est )   /   Morand, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.326808|46.815299
Armand-Viau, Rue    /   Aut. 40 Ouest, 73 Sud, Montréal, Bretelle    /   Boul. Masson, Sortie 308, Bretelle    --   Québec|Aucun contrôle|-71.326354|46.817765
Rive-Boisée Nord, Rue de la    /   Boudinière, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.315856|46.835545
Odette-Oligny, Rue    /   Émile-Simard, Rue    --   Québec|Aucun contrôle|-71.351329|46.780644
Ormière, Boulevard de l'    /   Auvergne, Boulevard de l'    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.348102|46.830628
Auvergne, Boulevard de l' ( Côté Sud )   /   Armand-Viau Nord, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.353413|46.825435
Cécile-Vallerand, Rue    /   Claire-Bissot, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.305840|46.838284
2e, Avenue    /   24e, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.239371|46.835024
Coursol, Rue    /   Martigny, Rue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.325607|46.847397
Porto, Avenue de ( Côté Nord )   /   Vérone, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.332430|46.843522
Galeries, Boulevard des ( Côté Ouest )   /   Galeries de la Capitale, Stationnement    --   Québec|Signaux lumineux + phase de virage à gauche|-71.297105|46.832983
Ormière, Boulevard de l'    /   Costebelle, Avenue du    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.337189|46.822733
Roy, Chemin du    /   Racette, Route    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue est-ouest|-71.456466|46.732845
Gaudarville, Avenue de    /   Odette-Oligny, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.352960|46.781932
Coubertin, Avenue    /   Bourbeau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.197582|46.866065
Sainte-Anne, Boulevard    /   Sanctuaire, Avenue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.206077|46.849531
André-Grenier, Avenue ( Côté Nord )   /   Sainte-Christine, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.196215|46.864557
Lac, Boulevard du ( Côté Est )   /   Tour-du-Lac, Chemin du    --   Lac Beauport||-71.299429|46.942121
Mallet, Avenue    /   Métayers, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.227389|46.861568
Sainte-Foy, Chemin    /   Madeleine-De Verchères, Avenue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.263125|46.791261
Saint-David, Avenue    /   Clemenceau, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.214542|46.863875
Sainte-Christine, Rue    /   Coubertin, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.196700|46.866518
Clemenceau, Rue    /   Des Moulineaux, Avenue    --   Québec|Signaux lumineux|-71.219169|46.861900
Bourg-Royal, Avenue du ( Côté Ouest )   /   Carrefour, Rue du    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.219321|46.857596
Cascades, Avenue des    /   Bourbeau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.197069|46.862879
Chutes, Boulevard des    /      --   Québec|Arrêts obligatoires sur toutes les approches|-71.196493|46.854235
Madeleine-De Verchères, Avenue    /   Hélène-Boullé, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.262566|46.790835
Sainte-Anne, Boulevard ( Côté Sud )   /   François-De Laval, Boulevard    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.198751|46.851960
André-Grenier, Avenue ( Côté Sud )   /   Matte, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.194268|46.864555
Bourg-Royal, Avenue du ( Côté Ouest )   /   Métayers, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.225807|46.862486
Robert-Drouin, Rue    /   Mallet, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.229641|46.864721
Sainte-Anne, Boulevard    /   De Niverville, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.218217|46.842123
Ruel, Avenue    /   Cimetière, Côte du    --   Québec||-71.162181|46.872960
Bessette, Rue    /   Gros-Pierre, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.196192|46.894989
Monseigneur-Gosselin, Avenue    /   Évangéline, Rue    /   Sir-Mathias-Tellier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.228675|46.847732
Genévriers, Rue des    /   Pommiers, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.329428|46.873777
Chèvrefeuilles, Rue des    /   Genévriers, Rue des    --   Québec|Aucun contrôle|-71.330161|46.873409
Dufferin-Montmorency, Autoroute ( Côté Nord )   /   Aut. 40 Ouest, Québec, Bretelle    --   Québec|Non déterminé|-71.151001|46.877970
Platanes, Avenue des    /   Roses, Rue des    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.281760|46.883278
Promenade-des-Soeurs, Rue de la    /   Escoffier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.360720|46.746287
Royale, Avenue    /   Temple, Rue du    --   Québec|Signaux lum. + Phase de piéton + Signal sonore + Phase de virage à ga. +  Brigadier scol.|-71.190185|46.860533
Montagne Ouest, Avenue de la    /   Aéroport, Route de l'    /   Montagne Est, Avenue de la    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche + brigadier scolaire|-71.432350|46.842441
3e Ouest, Avenue    /   68e Ouest, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.265171|46.854203
Henri-Bourassa, Boulevard    /   Nice, Rue de    /   Périgord, Rue du    --   Québec|Signaux lum. + Phase de piéton + Signal sonore + Brigadier scol.|-71.280240|46.873685
Bourg-Royal, Avenue du    /   Guimont, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.212306|46.852391
Seigneuriale, Rue    /   Perrier, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.192833|46.867238
Delage, Rue    /   Couventines, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.371868|46.910247
Lac-Saint-Charles, Avenue du    /   Jacques-Bédard, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.370774|46.901718
Saint-Claude, Boulevard    /   Traverse écolier École St-Claude, Lien piétonnier    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + brigadier scolaire|-71.384530|46.846087
Neilson, Boulevard    /   Liège, Avenue de    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + brigadier scolaire|-71.310242|46.756835
Estiembre, Rue    /   Sommeliers, Rue des    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.324988|46.870425
Saint-Louis, Chemin    /   Église, Route de l'    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.282407|46.762696
Chutes, Boulevard des    /   Vallée, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.182812|46.864969
Pie-XI Nord, Boulevard    /   École de La Chanterelle, Stationnement    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + brigadier scolaire|-71.417503|46.856253
Pacifique, Rue    /   Pause, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.372752|46.892920
Lapierre, Avenue    /   Faune, Rue de la    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.337823|46.870864
Étudiants, Boulevard des    /   Hôpital, Rue de l'    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.367212|46.851847
Quatre-Bourgeois, Chemin des ( Côté Nord )   /   Wilfrid-Pelletier, Avenue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga. + Brig. scol.|-71.306852|46.769622
2e Ouest, Avenue    /   46e Ouest, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.253417|46.843719
George-Muir, Rue    /   Zoé-Blais, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.308016|46.898103
Saint-Albert, Rue    /   Toussaint-Giroux, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.194286|46.901825
Guimont, Rue    /   Saint-David, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.205980|46.854977
Laurier, Boulevard ( Côté Nord )   /   Maguire, Avenue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.255630|46.784430
Paul-Comtois, Avenue    /   Honoré, Avenue    /   76e Ouest, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.271349|46.857076
Mathieu, Boulevard ( Côté Nord )   /   Gironde, Avenue de    /   3e Est, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.268211|46.869861
Tunis, Rue de    /   Saint-Victor, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.160071|46.886258
60e Est, Rue    /   De Gaulle, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.243407|46.856852
Petit-Village, Chemin du    /   Gaspard, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.232101|46.853974
Racine, Rue    /   Verret, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.365177|46.847804
Seigneuriale, Rue    /   Louis-XIV, Boulevard    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.212503|46.891789
Étudiants, Boulevard des    /   Récollets, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.369314|46.850473
10e Est, Avenue    /   Entraide, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.252478|46.863565
Bourg-Royal, Avenue du    /   De Tracy Est, Carré    /   De Tracy Ouest, Carré    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.248582|46.881917
Périgord, Rue du    /   Perche, Avenue du    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.287456|46.870410
Lac-Saint-Charles, Avenue du    /   Delage, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.375314|46.908552
Anick, Rue    /   Ruisseau, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.202217|46.889251
Colline, Boulevard de la    /   Pacifique, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + brigadier scolaire|-71.375122|46.891887
Mélèzes, Rue des    /   Rosiers, Rue des    --   Québec|Arrêts obligatoires sur toutes les approches|-71.319462|46.771591
Valcartier, Boulevard    /   Golf, Rue du    /   Valcartier-Vieux-Pins, Lien piétonnier    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à gauche + brig. sco|-71.369013|46.860134
Église, Route de l'    /   Valcourt, Rue de    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.280668|46.761337
Provancher, Rue    /   Michel-Hervé, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest + brigadier scolaire|-71.343779|46.750612
Quatre-Bourgeois, Chemin des ( Côté Sud )   /   Duchesneau, Avenue    --   Québec|Signaux lum. + Phase de piéton + Signal sonore + Phase de virage à ga. +  Brigadier scol.|-71.309988|46.767421
Laurier, Boulevard ( Côté Sud )   /   Chanoine-Morel, Avenue du    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche + brigadier scolaire|-71.250882|46.786820
Trembles, Rue des    /   Merisiers, Rue des    --   Québec|Arrêts obligatoires sur toutes les approches|-71.379105|46.883759
Trembles, Rue des    /   Bois-Francs, Rue des    --   Québec|Aucun contrôle|-71.379883|46.883794
Saint-Clément, Avenue    /   Saint-Adrien, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.211972|46.850373
Loyola, Rue    /   Saint-Clément, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.212620|46.851024
Cambert, Rue    /   Caplet, Rue    --   Québec|Arrêts obligatoires sur toutes les approches + brigadier scolaire|-71.213959|46.904499
Cambert, Rue    /   Villonet, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.214877|46.906465
Paradis, Rue    /   Somme, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.266155|46.787194
Myrand, Avenue    /   Myrand-Liénard, Lien piétonnier    /   Somme, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.266952|46.786735
Clemenceau, Rue ( Côté Nord )   /   Accès biblio Étienne-Parent,    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.211254|46.865098
Aigles-Pêcheurs, Rue des    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.382913|46.939034
Thorigny, Avenue de    /   Chalonnais, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.239073|46.854419
Clemenceau, Rue ( Côté Nord )   /   Blanche-Lamontagne, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.213120|46.864508
Félix-Leclerc, Autoroute ( Côté Nord )   /   Av. St-David, Sortie 319, Bretelle    --   Québec|Non déterminé|-71.209087|46.865638
Clemenceau, Rue ( Côté Sud )   /   Blanche-Lamontagne, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.212905|46.864481
Clemenceau, Rue    /   Accès biblio Étienne-Parent,    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.211222|46.865021
Clemenceau, Rue ( Côté Sud )   /   Aut. 40 Ouest, Québec, Montréal, Bretelle    /   Blanche-Lamontagne, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.213071|46.864418
Clemenceau, Rue ( Côté Nord )   /   Av. St-David, Sortie 319, Bretelle    /   Blanche-Lamontagne, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.212980|46.864565
Père-Marquette, Rue ( Côté Ouest )   /   Moncton, Avenue    --   Québec|Cédez seulement|-71.234372|46.801555
Père-Marquette, Rue ( Côté Est )   /   Moncton, Avenue    --   Québec|Cédez seulement|-71.234196|46.801604
Sainte-Foy, Chemin    /   Murray, Avenue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore|-71.238873|46.801290
Père-Marquette, Rue    /   De Bougainville, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.236479|46.800382
Père-Marquette, Rue    /   De Bienville, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.238301|46.799357
René-Lévesque Ouest, Boulevard    /   Murray, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.236071|46.798876
Père-Marquette, Rue ( Côté Ouest )   /   Murray, Avenue    /   Murray, Trottoir hors rue    --   Québec|Cédez seulement|-71.237341|46.799870
Père-Marquette, Rue ( Côté Est )   /   Murray, Avenue    /   Murray, Trottoir hors rue    --   Québec|Cédez seulement|-71.237264|46.799975
Eymard, Rue    /   De Callières, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.254754|46.790227
Marguerite-Bourgeoys, Avenue    /   De Repentigny, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.252155|46.790793
Marguerite-Bourgeoys, Avenue ( Côté Ouest )   /   De Callières, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.252780|46.791300
Marguerite-Bourgeoys, Avenue    /   Maréchal-Foch, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.253350|46.791828
Holland, Avenue    /   De Callières, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.250242|46.792678
Marguerite-Bourgeoys, Avenue ( Côté Est )   /   De Callières, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.252720|46.791334
Saint-Paul, Rue    /   Demi-Lune, Passage de la    /   Navigateurs, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.205094|46.816435
Saint-Paul, Rue    /   Colonel-Dambourgès, Côte du    /   Rioux, Rue    --   Québec|Aucun contrôle|-71.206300|46.816558
Saint-Paul, Rue    /   Saint-Pierre, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.203450|46.816250
Saint-Paul, Rue    /   Bell, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.202722|46.816310
Capucins, Boulevard des    /   Sortie Caserne #2,    /   4e, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.220418|46.824927
Dufferin-Montmorency, Autoroute ( Côté Ouest )   /   Aut. 440 O, Grande Allée, Bretelle    --   Québec|Cédez seulement|-71.217898|46.820252
Capucins, Boulevard des ( Côté Ouest )   /   Aut. 440 O, Grande Allée, Bretelle    /   3e, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.220063|46.824470
Phydime-Deschênes, Rue    /   Charles-Frémont, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.306336|46.891169
Saint-Amable, Rue    /   De Senezergues, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.218594|46.806706
Grande Allée Est,    /   De La Chevrotière, Rue    --   Québec|Aucun contrôle|-71.217037|46.806039
De La Chevrotière, Rue    /   Bon-Pasteur, Rue du    --   Québec|Aucun contrôle|-71.218141|46.808015
Saint-Amable, Rue    /   D'Artigny, Rue    --   Québec|Aucun contrôle|-71.216047|46.807531
Saint-Amable, Rue ( Côté Sud )   /   De La Chevrotière, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.217585|46.806998
Saint-Amable, Rue ( Côté Nord )   /      --   Québec|Arrêts obligatoires sur toutes les approches|-71.217600|46.807073
Hardy, Rue    /   Charles-De Foucauld, Avenue    --   Québec|Aucun contrôle|-71.206933|46.858660
Long-Sault, Rue du    /   Charles-De Foucauld, Avenue    --   Québec|Aucun contrôle|-71.207506|46.859259
Pointe-aux-Lièvres, Rue de la    /   Daniel, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.243002|46.822688
Pointe-aux-Lièvres, Rue de la    /   François-1er, Avenue    --   Québec|Aucun contrôle|-71.245044|46.824547
Pointe-aux-Lièvres, Rue de la ( Côté Est )   /   De L'Espinay, Rue    /   138, Boul.W.-Hamel sortie 4 dr., Bretelle    /   973 N,175 N, 40, SAGUENAY, Bretelle    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.243892|46.823344
François-1er, Avenue    /      --   Québec|Aucun contrôle|-71.245313|46.825964
De L'Espinay, Rue    /   François-1er, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.242400|46.824415
Laurentienne, Autoroute ( Côté Est )   /   973 N,175 N, 40, SAGUENAY, Bretelle    --   Québec|Cédez seulement|-71.246962|46.823339
Wilfrid-Hamel, Boulevard ( Côté Nord )   /   Exposition, Rue de l'    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.245577|46.826387
Wilfrid-Hamel, Boulevard ( Côté Sud )   /   Pointe-aux-Lièvres, Rue de la    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.246211|46.824937
Wilfrid-Hamel, Boulevard ( Côté Nord )   /   Pointe-aux-Lièvres, Rue de la    /   Rte. 175 N, Aut. 40, 73, Bretelle    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.246409|46.824990
Pigamons, Rue des    /   Pigamons-Constellation, Lien piétonnier    /   Platanes-Pigamons, Lien piétonnier    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.292070|46.894449
Constellation, Rue de la    /   Fortune, Rue de la    /   Pigamons-Constellation, Lien piétonnier    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.292615|46.895006
Amazone, Rue de l'    /   Adélard-Godbout, Piste cyclable    /   Rouault, Carré    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.357683|46.831803
Royale, Place    /   Place, Rue de la    --   Québec|Aucun contrôle|-71.202688|46.813243
De Saint-Vallier Est, Rue    /   John-Goudie, Ruelle    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.211063|46.816389
Saint-Paul, Rue    /   Legaré, Ruelle    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.210263|46.817157
Saint-Paul, Rue    /   John-Goudie, Ruelle    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.211448|46.816906
De Saint-Vallier Est, Rue    /   Legaré, Ruelle    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.210068|46.816719
Marie-de-l'Incarnation, Rue    /   Montmartre, Rue de    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.247205|46.809754
Bardy, Avenue    /   Geneviève-Lamarre, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.231055|46.846995
Larue, Avenue    /   Grand-Sault, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.153629|46.889212
Rte. 138 Est, Aut. 40 Est, Bretelle    /   Rte. 138 E, Ste-Anne-de-Beaupré Est, Bretelle    --   Québec|Non déterminé|-71.145591|46.882652
Dufferin-Montmorency, Autoroute ( Côté Sud )   /   Aut. 440 E, Ste-Anne-de-Beaupré, Bretelle    --   Québec|Aucun contrôle|-71.205461|46.844002
Dufferin-Montmorency, Autoroute ( Côté Sud )   /   Rte. 368, Île d'Orléans, S. 325 Est, Bretelle    --   Québec|Non déterminé|-71.150939|46.877720
